"date_mes","type_demande","interv_detail","hauteur_maint","chemin","statut","utilisateur","interv_id","remarque","preco_picto","date_originale","S_t","S_mvolt","S_1","S_2","S_3","S_4","S_5","S_6","pp_mmjour","tair_max"
"2026-01-18 24:00:00","","","","","","","","","","","","","","","","","","","0.16","6.41"
"2026-01-19 05:45:10","","","","","","","","","","1768801510000","7","6.8","38","250","250","84","256","256","",""
"2026-01-19 07:45:13","","","","","","","","","","1768808713000","7","6.8","38","250","250","87","256","256","",""
"2026-01-19 10:45:15","","","","","","","","","","1768819515000","6","6.8","38","250","250","74","256","256","",""
"2026-01-19 12:45:17","","","","","","","","","","1768826717000","7","6.8","38","250","250","83","256","256","",""
"2026-01-19 14:45:18","","","","","","","","","","1768833918000","7","6.8","38","250","250","85","256","256","",""
"2026-01-19 18:45:20","","","","","","","","","","1768848320000","7","6.8","39","250","250","83","256","256","",""
"2026-01-19 24:00:00","","","","","","","","","","","","","","","","","","","0","6.01"
"2026-01-20 02:45:20","","","","","","","","","","1768877120000","6","6.8","38","250","250","94","256","256","",""
"2026-01-20 04:45:21","","","","","","","","","","1768884321000","6","6.8","38","250","250","101","256","256","",""
"2026-01-20 05:45:21","","","","","","","","","","1768887921000","6","6.8","38","250","250","102","256","256","",""
"2026-01-20 10:45:30","","","","","","","","","","1768905930000","6","6.8","39","250","250","95","256","256","",""
"2026-01-20 17:45:32","","","","","","","","","","1768931132000","6","6.8","39","250","250","97","256","256","",""
"2026-01-20 24:00:00","","","","","","","","","","","","","","","","","","","0","3.52"
"2026-01-20 24:45:36","","","","","","","","","","1768956336000","6","6.8","39","250","250","107","256","256","",""
"2026-01-21 03:45:41","","","","","","","","","","1768967141000","5","6.8","38","250","250","105","256","256","",""
"2026-01-21 17:45:49","","","","","","","","","","1769017549000","7","6.8","41","250","250","111","256","256","",""
"2026-01-21 23:45:48","","","","","","","","","","1769039148000","6","6.8","40","250","250","106","256","256","",""
"2026-01-21 24:00:00","","","","","","","","","","","","","","","","","","","0","10.53"
"2026-01-22 04:45:55","","","","","","","","","","1769057155000","6","6.8","40","250","250","110","256","256","",""
"2026-01-22 08:45:59","","","","","","","","","","1769071559000","6","6.8","41","250","250","106","256","256","",""
"2026-01-22 10:45:54","","","","","","","","","","1769078754000","7","6.8","41","250","250","110","256","256","",""
"2026-01-22 22:46:02","","","","","","","","","","1769121962000","7","6.8","43","250","250","113","256","256","",""
"2026-01-22 24:00:00","","","","","","","","","","","","","","","","","","","2.42","10.01"
"2026-01-22 24:46:08","","","","","","","","","","1769129168000","6","6.8","42","250","250","118","256","256","",""
"2026-01-23 03:46:10","","","","","","","","","","1769139970000","6","6.8","42","250","250","115","256","256","",""
"2026-01-23 14:46:12","","","","","","","","","","1769179572000","7","6.8","43","250","250","110","256","256","",""
"2026-01-23 18:46:19","","","","","","","","","","1769193979000","7","6.8","31","228","250","79","256","256","",""
"2026-01-23 19:46:20","","","","","","","","","","1769197580000","6","6.8","29","214","250","77","256","256","",""
"2026-01-23 22:46:22","","","","","","","","","","1769208382000","6","6.8","28","250","250","83","256","256","",""
"2026-01-23 23:46:17","","","","","","","","","","1769211977000","6","6.8","27","250","250","84","256","256","",""
"2026-01-23 24:00:00","","","","","","","","","","","","","","","","","","","19.22","9.4"
"2026-01-24 02:46:19","","","","","","","","","","1769222779000","5","6.8","26","250","250","83","256","256","",""
"2026-01-24 04:46:20","","","","","","","","","","1769229980000","5","6.8","26","250","250","78","256","256","",""
"2026-01-24 05:46:21","","","","","","","","","","1769233581000","5","6.8","26","250","250","76","256","256","",""
"2026-01-24 08:46:28","","","","","","","","","","1769244388000","5","6.8","25","250","250","76","256","256","",""
"2026-01-24 09:46:24","","","","","","","","","","1769247984000","5","6.8","24","250","250","79","256","256","",""
"2026-01-24 11:46:30","","","","","","","","","","1769255190000","5","6.8","24","250","250","81","256","256","",""
"2026-01-24 12:46:28","","","","","","","","","","1769258788000","6","6.8","24","250","250","84","256","256","",""
"2026-01-24 13:46:28","","","","","","","","","","1769262388000","6","6.8","24","250","250","84","256","256","",""
"2026-01-24 16:46:33","","","","","","","","","","1769273193000","6","6.8","23","250","250","84","256","256","",""
"2026-01-24 17:46:31","","","","","","","","","","1769276791000","6","6.8","23","250","250","84","256","256","",""
"2026-01-24 18:46:29","","","","","","","","","","1769280389000","6","6.8","23","250","250","82","256","256","",""
"2026-01-24 23:46:38","","","","","","","","","","1769298398000","6","6.8","23","250","250","84","256","256","",""
"2026-01-24 24:00:00","","","","","","","","","","","","","","","","","","","0","3.5"
"2026-01-24 24:46:38","","","","","","","","","","1769301998000","6","6.8","23","250","250","90","256","256","",""
"2026-01-25 01:46:33","","","","","","","","","","1769305593000","5","6.8","22","250","250","81","256","256","",""
"2026-01-25 03:46:40","","","","","","","","","","1769312800000","6","6.8","23","250","250","87","256","256","",""
"2026-01-25 06:46:36","","","","","","","","","","1769323596000","5","6.8","22","250","250","82","256","256","",""
"2026-01-25 07:46:37","","","","","","","","","","1769327197000","6","6.8","22","250","250","87","256","256","",""
"2026-01-25 08:46:38","","","","","","","","","","1769330798000","5","6.8","22","250","250","88","256","256","",""
"2026-01-25 09:46:39","","","","","","","","","","1769334399000","5","6.8","22","250","250","88","256","256","",""
"2026-01-25 14:46:47","","","","","","","","","","1769352407000","6","6.8","21","250","250","83","256","256","",""
"2026-01-25 15:46:47","","","","","","","","","","1769356007000","6","6.8","21","250","250","88","256","256","",""
"2026-01-25 24:00:00","","","","","","","","","","","","","","","","","","","2.21","8.47"
"2026-01-25 24:46:53","","","","","","","","","","1769388413000","6","6.8","22","250","250","88","256","256","",""
"2026-01-26 01:46:48","","","","","","","","","","1769392008000","5","6.8","21","250","250","89","256","256","",""
"2026-01-26 02:46:49","","","","","","","","","","1769395609000","5","6.8","21","250","250","88","256","256","",""
"2026-01-26 03:46:55","","","","","","","","","","1769399215000","5","6.8","21","250","250","87","256","256","",""
"2026-01-26 04:46:50","","","","","","","","","","1769402810000","6","6.8","22","250","250","89","256","256","",""
"2026-01-26 22:47:01","","","","","","","","","","1769467621000","5","6.8","21","250","250","93","256","256","",""
"2026-01-26 24:00:00","","","","","","","","","","","","","","","","","","","0","8.62"
"2026-01-26 24:47:03","","","","","","","","","","1769474823000","5","6.8","22","250","250","91","256","256","",""
"2026-01-27 08:47:07","","","","","","","","","","1769503627000","5","6.8","22","250","250","95","256","256","",""
"2026-01-27 12:47:10","","","","","","","","","","1769518030000","5","6.8","22","250","250","92","256","256","",""
"2026-01-27 13:47:16","","","","","","","","","","1769521636000","6","6.8","22","250","250","94","256","256","",""
"2026-01-27 24:00:00","","","","","","","","","","","","","","","","","","","43.83","9.07"
"2026-01-28 23:47:31","","","","","","","","","","1769644051000","6","6.8","22","73","250","103","256","256","",""
"2026-01-28 24:00:00","","","","","","","","","","","","","","","","","","","21.81","7.5"
"2026-01-29 24:00:00","","","","","","","","","","","","","","","","","","","0","8.99"
"2026-01-30 13:48:00","","","","","","","","","","1769780880000","7","6.8","20","250","250","93","256","256","",""
"2026-01-30 16:47:57","","","","","","","","","","1769791677000","7","6.8","21","250","250","86","256","256","",""
"2026-01-30 24:00:00","","","","","","","","","","","","","","","","","","","3.51","12.01"
"2026-01-31 01:48:02","","","","","","","","","","1769824082000","6","6.8","21","250","250","101","256","256","",""
"2026-01-31 08:48:12","","","","","","","","","","1769849292000","6","6.8","20","250","250","92","256","256","",""
"2026-01-31 12:48:10","","","","","","","","","","1769863690000","7","6.8","20","250","250","95","256","256","",""
"2026-01-31 17:48:15","","","","","","","","","","1769881695000","7","6.8","21","250","250","102","256","256","",""
"2026-01-31 22:48:15","","","","","","","","","","1769899695000","7","6.8","20","250","250","98","256","256","",""
"2026-01-31 23:48:16","","","","","","","","","","1769903296000","7","6.8","20","250","250","107","256","256","",""
"2026-01-31 24:00:00","","","","","","","","","","","","","","","","","","","0","10.05"
"2026-02-01 01:48:17","","","","","","","","","","1769910497000","7","6.8","20","250","250","94","256","256","",""
"2026-02-01 07:48:21","","","","","","","","","","1769932101000","6","6.8","20","250","250","89","256","256","",""
"2026-02-01 12:48:29","","","","","","","","","","1769950109000","7","6.8","20","250","250","97","256","256","",""
"2026-02-01 16:48:32","","","","","","","","","","1769964512000","7","6.8","21","250","250","91","256","256","",""
"2026-02-01 17:48:32","","","","","","","","","","1769968112000","7","6.8","21","250","250","94","256","256","",""
"2026-02-01 24:00:00","","","","","","","","","","","","","","","","","","","12.31","10.38"
"2026-02-02 16:48:46","","","","","","","","","","1770050926000","7","6.8","20","250","250","90","256","256","",""
"2026-02-02 24:00:00","","","","","","","","","","","","","","","","","","","0.13","12.85"
"2026-02-03 18:48:59","","","","","","","","","","1770144539000","8","6.8","22","250","250","77","256","256","",""
"2026-02-03 20:48:58","","","","","","","","","","1770151738000","8","6.8","23","94","250","99","256","256","",""
"2026-02-03 24:00:00","","","","","","","","","","","","","","","","","","","20.69","12.61"
"2026-02-04 02:49:07","","","","","","","","","","1770173347000","7","6.8","21","250","250","76","256","256","",""
"2026-02-04 22:49:17","","","","","","","","","","1770245357000","8","6.8","21","250","250","96","256","256","",""
"2026-02-04 23:49:15","","","","","","","","","","1770248955000","8","6.8","21","250","250","95","256","256","",""
"2026-02-04 24:00:00","","","","","","","","","","","","","","","","","","","0.3","13.13"
"2026-02-05 02:49:16","","","","","","","","","","1770259756000","8","6.8","21","250","250","95","256","256","",""
"2026-02-05 10:49:27","","","","","","","","","","1770288567000","8","6.8","22","250","250","89","256","256","",""
"2026-02-05 19:49:33","","","","","","","","","","1770320973000","8","6.8","32","250","250","71","256","256","",""
"2026-02-05 24:00:00","","","","","","","","","","","","","","","","","","","14.19","12.42"
"2026-02-05 24:49:30","","","","","","","","","","1770338970000","8","6.8","28","250","250","76","256","256","",""
"2026-02-06 20:49:47","","","","","","","","","","1770410987000","8","6.8","20","250","250","75","256","256","",""
"2026-02-06 21:49:43","","","","","","","","","","1770414583000","8","6.8","20","250","250","75","256","256","",""
"2026-02-06 24:00:00","","","","","","","","","","","","","","","","","","","0.74","13.68"
"2026-02-07 03:49:51","","","","","","","","","","1770436191000","7","6.8","20","250","250","74","256","256","",""
"2026-02-07 04:49:47","","","","","","","","","","1770439787000","7","6.8","19","250","250","74","256","256","",""
"2026-02-07 05:49:47","","","","","","","","","","1770443387000","7","6.8","19","250","250","74","256","256","",""
"2026-02-07 07:49:49","","","","","","","","","","1770450589000","7","6.8","21","250","250","75","256","256","",""
"2026-02-07 12:49:57","","","","","","","","","","1770468597000","8","6.8","19","250","250","77","256","256","",""
"2026-02-07 13:49:58","","","","","","","","","","1770472198000","8","6.8","19","250","250","77","256","256","",""
"2026-02-07 20:50:02","","","","","","","","","","1770497402000","8","6.8","19","250","250","85","256","256","",""
"2026-02-07 23:50:01","","","","","","","","","","1770508201000","7","6.8","19","250","250","87","256","256","",""
"2026-02-07 24:00:00","","","","","","","","","","","","","","","","","","","0","11.52"
"2026-02-07 24:49:59","","","","","","","","","","1770511799000","7","6.8","19","250","250","86","256","256","",""
"2026-02-08 05:50:07","","","","","","","","","","1770529807000","7","6.8","20","250","250","86","256","256","",""
"2026-02-08 09:50:10","","","","","","","","","","1770544210000","7","6.8","21","96","250","112","256","256","",""
"2026-02-08 10:50:08","","","","","","","","","","1770547808000","7","6.8","20","103","250","106","256","256","",""
"2026-02-08 13:50:12","","","","","","","","","","1770558612000","7","6.8","20","250","250","85","256","256","",""
"2026-02-08 15:50:09","","","","","","","","","","1770565809000","8","6.8","21","104","250","105","256","256","",""
"2026-02-08 17:50:15","","","","","","","","","","1770573015000","8","6.8","21","101","250","106","256","256","",""
"2026-02-08 24:00:00","","","","","","","","","","","","","","","","","","","0","11.14"
"2026-02-08 24:50:19","","","","","","","","","","1770598219000","7","6.8","20","250","250","88","256","256","",""
"2026-02-09 03:50:16","","","","","","","","","","1770609016000","7","6.8","22","181","250","96","256","256","",""
"2026-02-09 14:50:22","","","","","","","","","","1770648622000","8","6.8","22","250","250","91","256","256","",""
"2026-02-09 24:00:00","","","","","","","","","","","","","","","","","","","0","11.97"
"2026-02-10 03:50:36","","","","","","","","","","1770695436000","7","6.8","28","250","250","84","256","256","",""
"2026-02-10 24:00:00","","","","","","","","","","","","","","","","","","","43.82","12.19"
"2026-02-10 24:50:49","","","","","","","","","","1770771049000","8","6.8","23","250","250","86","256","256","",""
"2026-02-11 15:50:55","","","","","","","","","","1770825055000","9","6.8","24","250","250","89","256","256","",""
"2026-02-11 24:00:00","","","","","","","","","","","","","","","","","","","12.49","15.07"
"2026-02-12 24:00:00","","","","","","","","","","","","","","","","","","","36.61","12.56"
"2026-02-13 24:00:00","","","","","","","","","","","","","","","","","","","2.73","11.95"
"2026-02-14 24:00:00","","","","","","","","","","","","","","","","","","","2.51","8.64"
"2026-02-15 16:51:52","","","","","","","","","","1771174312000","6","6.8","20","250","250","98","256","256","",""
"2026-02-15 24:00:00","","","","","","","","","","","","","","","","","","","5.11","6.02"
"2026-02-16 08:52:01","","","","","","","","","","1771231921000","7","6.8","19","250","250","102","256","256","",""
"2026-02-16 23:52:10","","","","","","","","","","1771285930000","7","6.8","24","250","250","28","256","256","",""
"2026-02-16 24:00:00","","","","","","","","","","","","","","","","","","","8.31","11.29"
"2026-02-17 19:52:22","","","","","","","","","","1771357942000","7","6.8","19","250","250","85","256","256","",""
"2026-02-17 20:52:23","","","","","","","","","","1771361543000","7","6.8","19","250","250","82","256","256","",""
"2026-02-17 24:00:00","","","","","","","","","","","","","","","","","","","1.03","10.02"
"2026-02-18 03:52:27","","","","","","","","","","1771386747000","7","6.8","19","250","250","91","256","256","",""
"2026-02-18 06:52:29","","","","","","","","","","1771397549000","7","6.8","19","250","250","85","256","256","",""
"2026-02-18 07:52:30","","","","","","","","","","1771401150000","7","6.8","19","250","250","87","256","256","",""
"2026-02-18 08:52:33","","","","","","","","","","1771404753000","7","6.8","19","250","250","85","256","256","",""
"2026-02-18 16:52:38","","","","","","","","","","1771433558000","8","6.8","19","250","250","91","256","256","",""
"2026-02-18 24:00:00","","","","","","","","","","","","","","","","","","","0.19","12.49"
"2026-02-19 24:00:00","","","","","","","","","","","","","","","","","","","6.87","11.26"
"2026-02-20 17:53:05","","","","","","","","","","1771609985000","8","6.8","20","250","250","101","256","256","",""
"2026-02-20 21:53:12","","","","","","","","","","1771624392000","8","6.8","21","250","250","100","256","256","",""
"2026-02-20 24:00:00","","","","","","","","","","","","","","","","","","","0.67","9.51"
"2026-02-21 01:53:10","","","","","","","","","","1771638790000","8","6.8","21","250","250","102","256","256","",""
"2026-02-21 02:53:10","","","","","","","","","","1771642390000","8","6.8","21","250","250","101","256","256","",""
"2026-02-21 06:53:13","","","","","","","","","","1771656793000","7","6.8","21","250","250","94","256","256","",""
"2026-02-21 15:53:24","","","","","","","","","","1771689204000","9","6.8","21","250","250","98","256","256","",""
"2026-02-21 16:53:22","","","","","","","","","","1771692802000","9","6.8","22","250","250","98","256","256","",""
"2026-02-21 17:53:20","","","","","","","","","","1771696400000","9","6.8","22","250","250","99","256","256","",""
"2026-02-21 23:53:24","","","","","","","","","","1771718004000","9","6.8","23","250","250","101","256","256","",""
"2026-02-21 24:00:00","","","","","","","","","","","","","","","","","","","0","13.41"
"2026-02-22 02:53:30","","","","","","","","","","1771728810000","8","6.8","22","250","250","98","256","256","",""
"2026-02-22 05:53:27","","","","","","","","","","1771739607000","8","6.8","23","250","250","99","256","256","",""
"2026-02-22 13:53:37","","","","","","","","","","1771768417000","9","6.8","24","250","250","102","256","256","",""
"2026-02-22 19:53:39","","","","","","","","","","1771790019000","9","6.9","25","250","250","102","256","256","",""
"2026-02-22 21:53:42","","","","","","","","","","1771797222000","9","6.8","25","250","250","103","256","256","",""
"2026-02-22 24:00:00","","","","","","","","","","","","","","","","","","","0","14.57"
"2026-02-22 24:53:44","","","","","","","","","","1771808024000","9","6.8","26","250","250","105","256","256","",""
"2026-02-23 01:53:39","","","","","","","","","","1771811619000","8","6.8","25","250","250","102","256","256","",""
"2026-02-23 24:00:00","","","","","","","","","","","","","","","","","","","0","17.17"
"2026-02-24 03:54:00","","","","","","","","","","1771905240000","9","6.9","29","250","250","120","256","256","",""
"2026-02-24 09:54:03","","","","","","","","","","1771926843000","9","6.8","29","250","250","115","256","256","",""
"2026-02-24 24:00:00","","","","","","","","","","","","","","","","","","","0","16.43"
"2026-02-25 07:54:12","","","","","","","","","","1772006052000","9","6.9","32","250","250","116","256","256","",""
"2026-02-25 19:54:24","","","","","","","","","","1772049264000","10","6.9","33","250","250","133","256","256","",""
"2026-02-25 24:00:00","","","","","","","","","","","","","","","","","","","0","18.76"
"2026-02-26 05:54:25","","","","","","","","","","1772085265000","9","6.8","35","250","250","130","256","256","",""
"2026-02-26 24:00:00","","","","","","","","","","","","","","","","","","","0","17.76"
"2026-02-28 01:54:51","","","","","","","","","","1772243691000","10","6.9","41","250","250","161","256","256","",""
"2026-02-28 06:54:59","","","","","","","","","","1772261699000","10","6.9","42","250","250","145","256","256","",""
"2026-02-28 08:54:58","","","","","","","","","","1772268898000","10","6.8","42","250","250","153","256","256","",""
"2026-02-28 14:55:02","","","","","","","","","","1772290502000","10","6.9","43","250","250","146","256","256","",""
"2026-02-28 18:55:01","","","","","","","","","","1772304901000","10","6.9","44","250","250","152","256","256","",""
"2026-02-28 24:00:00","","","","","","","","","","","","","","","","","","","3.08","11.16"
"2026-03-01 03:55:12","","","","","","","","","","1772337312000","9","6.8","44","250","250","155","256","256","",""
"2026-03-01 20:55:17","","","","","","","","","","1772398517000","10","6.9","47","250","250","162","256","256","",""
"2026-03-01 22:55:18","","","","","","","","","","1772405718000","9","6.8","46","250","250","145","256","256","",""
"2026-03-01 24:00:00","","","","","","","","","","","","","","","","","","","0","13.73"
"2026-03-02 05:55:27","","","","","","","","","","1772430927000","8","6.8","46","250","250","142","256","256","",""
"2026-03-02 06:55:27","","","","","","","","","","1772434527000","8","6.8","46","250","250","143","256","256","",""
"2026-03-02 07:55:26","","","","","","","","","","1772438126000","8","6.9","46","250","250","142","256","256","",""
"2026-03-02 12:55:29","","","","","","","","","","1772456129000","9","6.8","46","250","250","152","256","256","",""
"2026-03-02 21:55:37","","","","","","","","","","1772488537000","10","6.8","50","250","250","154","256","256","",""
"2026-03-02 24:00:00","","","","","","","","","","","","","","","","","","","0","16.36"
"2026-03-03 03:55:40","","","","","","","","","","1772510140000","9","6.8","50","250","250","154","256","256","",""
"2026-03-03 04:55:41","","","","","","","","","","1772513741000","9","6.8","50","250","250","157","256","256","",""
"2026-03-03 16:55:43","","","","","","","","","","1772556943000","11","6.8","52","250","250","167","256","256","",""
"2026-03-03 18:55:44","","","","","","","","","","1772564144000","11","6.9","54","250","250","169","256","256","",""
"2026-03-03 20:55:45","","","","","","","","","","1772571345000","10","6.9","54","250","250","161","256","256","",""
"2026-03-03 22:55:47","","","","","","","","","","1772578547000","10","6.8","54","250","250","159","256","256","",""
"2026-03-03 24:00:00","","","","","","","","","","","","","","","","","","","0","16.87"
"2026-03-04 17:56:03","","","","","","","","","","1772646963000","11","6.8","58","250","250","164","256","256","",""
"2026-03-04 23:56:04","","","","","","","","","","1772668564000","10","6.9","59","250","250","164","256","256","",""
"2026-03-04 24:00:00","","","","","","","","","","","","","","","","","","","0","17.63"
"2026-03-05 01:56:08","","","","","","","","","","1772675768000","10","6.9","60","250","250","165","256","256","",""
"2026-03-05 03:56:09","","","","","","","","","","1772682969000","9","6.9","59","250","250","161","256","256","",""
"2026-03-05 06:56:06","","","","","","","","","","1772693766000","9","6.8","59","250","250","161","256","256","",""
"2026-03-05 07:56:11","","","","","","","","","","1772697371000","9","6.8","59","250","250","163","256","256","",""
"2026-03-05 10:56:08","","","","","","","","","","1772708168000","9","6.9","58","250","250","161","256","256","",""
"2026-03-05 24:00:00","","","","","","","","","","","","","","","","","","","0","18"
"2026-03-06 14:56:25","","","","","","","","","","1772808985000","11","6.9","66","250","250","179","256","256","",""
"2026-03-06 15:56:28","","","","","","","","","","1772812588000","11","6.8","66","250","250","178","256","256","",""
"2026-03-06 16:56:31","","","","","","","","","","1772816191000","11","6.8","67","250","250","189","256","256","",""
"2026-03-06 17:56:31","","","","","","","","","","1772819791000","11","6.9","67","250","250","199","256","256","",""
"2026-03-06 24:00:00","","","","","","","","","","","","","","","","","","","0","18.22"
"2026-03-07 06:56:40","","","","","","","","","","1772866600000","10","6.9","71","250","250","223","256","256","",""
"2026-03-07 08:56:40","","","","","","","","","","1772873800000","10","6.9","70","250","250","221","256","256","",""
"2026-03-07 09:56:41","","","","","","","","","","1772877401000","10","6.9","69","250","250","221","256","256","",""
"2026-03-07 10:56:42","","","","","","","","","","1772881002000","11","6.9","70","250","250","223","256","256","",""
"2026-03-07 22:56:49","","","","","","","","","","1772924209000","11","6.9","77","250","250","195","256","256","",""
"2026-03-07 24:00:00","","","","","","","","","","","","","","","","","","","0.54","18.82"
"2026-03-08 24:00:00","","","","","","","","","","","","","","","","","","","0","18.65"
"2026-03-09 08:57:09","","","","","","","","","","1773046629000","10","6.9","80","250","256","250","256","256","",""
"2026-03-09 11:57:11","","","","","","","","","","1773057431000","11","6.9","81","250","256","220","256","256","",""
"2026-03-09 13:57:07","","","","","","","","","","1773064627000","11","6.9","81","250","250","250","256","256","",""
"2026-03-09 24:00:00","","","","","","","","","","","","","","","","","","","0.17","17.74"
"2026-03-09 24:57:18","","","","","","","","","","1773104238000","11","6.9","87","250","256","250","256","256","",""
"2026-03-10 04:57:21","","","","","","","","","","1773118641000","11","6.9","88","250","250","238","256","256","",""
"2026-03-10 07:57:23","","","","","","","","","","1773129443000","11","6.9","88","250","250","195","256","256","",""
"2026-03-10 12:57:26","","","","","","","","","","1773147446000","11","6.9","86","250","250","175","256","256","",""
"2026-03-10 13:57:27","","","","","","","","","","1773151047000","12","6.9","88","250","250","181","256","256","",""
"2026-03-10 23:57:30","","","","","","","","","","1773187050000","11","6.9","88","250","250","178","256","256","",""
"2026-03-10 24:00:00","","","","","","","","","","","","","","","","","","","16.59","14.35"
"2026-03-11 24:00:00","","","","","","","","","","","","","","","","","","","15.39","14.61"
"2026-03-12 03:57:49","","","","","","","","","","1773287869000","10","6.9","82","250","250","185","256","256","",""
"2026-03-12 24:00:00","","","","","","","","","","","","","","","","","","","0","14.07"
"2026-03-13 02:58:02","","","","","","","","","","1773370682000","10","6.9","78","250","250","116","256","256","",""
"2026-03-13 07:58:05","","","","","","","","","","1773388685000","9","6.9","73","250","250","166","256","256","",""
"2026-03-13 23:58:09","","","","","","","","","","1773446289000","10","6.9","73","250","250","163","256","256","",""
"2026-03-13 24:00:00","","","","","","","","","","","","","","","","","","","0","16.42"
"2026-03-14 02:58:17","","","","","","","","","","1773457097000","10","6.9","73","250","250","169","256","256","",""
"2026-03-14 24:00:00","","","","","","","","","","","","","","","","","","","22.06","11.75"
"2026-03-15 22:58:43","","","","","","","","","","1773615523000","8","6.8","24","250","250","103","256","256","",""
"2026-03-15 23:58:44","","","","","","","","","","1773619124000","8","6.8","24","250","250","107","256","256","",""
"2026-03-15 24:00:00","","","","","","","","","","","","","","","","","","","0","9.83"
"2026-03-16 01:58:45","","","","","","","","","","1773626325000","8","6.8","24","250","250","106","256","256","",""
"2026-03-16 07:58:49","","","","","","","","","","1773647929000","8","6.8","24","250","250","109","256","256","",""
"2026-03-16 08:58:49","","","","","","","","","","1773651529000","8","6.8","24","250","250","108","256","256","",""
"2026-03-16 10:58:48","","","","","","","","","","1773658728000","8","6.8","24","250","250","111","256","256","",""
"2026-03-16 11:58:51","","","","","","","","","","1773662331000","8","6.8","24","250","250","107","256","256","",""
"2026-03-16 16:58:51","","","","","","","","","","1773680331000","9","6.8","24","250","250","111","256","256","",""
"2026-03-16 24:00:00","","","","","","","","","","","","","","","","","","","0","12.39"
"2026-03-17 02:59:00","","","","","","","","","","1773716340000","8","6.8","24","250","250","115","256","256","",""
"2026-03-17 18:59:10","","","","","","","","","","1773773950000","10","6.8","26","250","250","116","256","256","",""
"2026-03-17 24:00:00","","","","","","","","","","","","","","","","","","","0","15.56"
"2026-03-18 23:59:22","","","","","","","","","","1773878362000","10","6.9","28","250","250","143","256","256","",""
"2026-03-18 24:00:00","","","","","","","","","","","","","","","","","","","0","14.29"
"2026-03-19 05:59:26","","","","","","","","","","1773899966000","9","6.8","27","250","250","149","256","256","",""
"2026-03-19 13:59:30","","","","","","","","","","1773928770000","10","6.8","28","250","250","159","256","256","",""
"2026-03-19 20:59:39","","","","","","","","","","1773953979000","10","6.8","29","250","250","144","256","256","",""
"2026-03-19 24:00:00","","","","","","","","","","","","","","","","","","","0","16.6"
"2026-03-20 09:59:45","","","","","","","","","","1774000785000","10","6.8","29","250","250","148","256","256","",""
"2026-03-20 24:00:00","","","","","","","","","","","","","","","","","","","0","16.51"
"2026-03-21 03:59:59","","","","","","","","","","1774065599000","9","6.9","31","250","250","154","256","256","",""
"2026-03-21 08:00:00","","","","","","","","","","1774080000000","9","6.8","32","250","250","148","256","256","",""
"2026-03-21 13:00:04","","","","","","","","","","1774098004000","10","6.9","32","250","250","151","256","256","",""
"2026-03-21 14:00:01","","","","","","","","","","1774101601000","11","6.8","33","250","250","158","256","256","",""
"2026-03-21 18:00:04","","","","","","","","","","1774116004000","11","6.9","33","250","250","157","256","256","",""
"2026-03-21 19:00:07","","","","","","","","","","1774119607000","11","6.9","34","250","250","168","256","256","",""
"2026-03-21 20:00:08","","","","","","","","","","1774123208000","11","6.8","34","250","250","156","256","256","",""
"2026-03-21 23:00:09","","","","","","","","","","1774134009000","11","6.9","35","250","250","154","256","256","",""
"2026-03-21 24:00:00","","","","","","","","","","","","","","","","","","","0","16.73"
"2026-03-22 01:00:10","","","","","","","","","","1774141210000","10","6.9","34","250","250","156","256","256","",""
"2026-03-22 06:00:11","","","","","","","","","","1774159211000","10","6.9","35","250","250","166","256","256","",""
"2026-03-22 13:00:17","","","","","","","","","","1774184417000","11","6.9","37","250","250","162","256","256","",""
"2026-03-22 20:00:22","","","","","","","","","","1774209622000","10","6.8","37","250","250","168","256","256","",""
"2026-03-22 23:00:24","","","","","","","","","","1774220424000","10","6.9","38","250","250","154","256","256","",""
"2026-03-22 24:00:00","","","","","","","","","","","","","","","","","","","1.54","11.03"
"2026-03-23 01:00:25","","","","","","","","","","1774227625000","10","6.9","38","250","250","163","256","256","",""
"2026-03-23 04:00:27","","","","","","","","","","1774238427000","9","6.9","38","250","250","155","256","256","",""
"2026-03-23 08:00:30","","","","","","","","","","1774252830000","9","6.8","38","250","250","157","256","256","",""
"2026-03-23 13:00:32","","","","","","","","","","1774270832000","10","6.8","38","250","250","163","256","256","",""
"2026-03-23 22:00:37","","","","","","","","","","1774303237000","10","6.8","41","250","250","158","256","256","",""
"2026-03-23 24:00:00","","","","","","","","","","","","","","","","","","","0","14.75"
"2026-03-24 01:00:39","","","","","","","","","","1774314039000","10","6.8","41","250","250","158","256","256","",""
"2026-03-24 09:00:39","","","","","","","","","","1774342839000","10","6.9","41","250","250","173","256","256","",""
"2026-03-24 10:00:40","","","","","","","","","","1774346440000","10","6.9","41","250","250","166","256","256","",""
"2026-03-24 11:00:40","","","","","","","","","","1774350040000","10","6.8","41","250","250","164","256","256","",""
"2026-03-24 12:00:46","","","","","","","","","","1774353646000","11","6.8","43","250","250","169","256","256","",""
"2026-03-24 13:00:42","","","","","","","","","","1774357242000","11","6.8","43","250","250","168","256","256","",""
"2026-03-24 14:00:42","","","","","","","","","","1774360842000","11","6.8","43","250","250","167","256","256","",""
"2026-03-24 16:00:48","","","","","","","","","","1774368048000","11","6.8","43","250","250","165","256","256","",""
"2026-03-24 21:00:51","","","","","","","","","","1774386051000","11","6.9","46","250","250","171","256","256","",""
